date,forecast,forecast_lower,forecast_upper,category,type
2023-12-08,7419.911932090689,4728.59952188042,10215.197136645544,Market,Forecast
2023-12-09,7592.643233740707,4631.952464099573,10243.234017437802,Market,Forecast
2023-12-10,7535.591917860224,4969.769939736069,10406.814838299986,Market,Forecast
2023-12-11,7562.929551399652,4749.031202646349,10352.560864698196,Market,Forecast
2023-12-12,7775.767698038274,4701.216662319543,10566.465092654928,Market,Forecast
2023-12-13,7772.608889409405,5253.784061299201,10575.067371325284,Market,Forecast
2023-12-14,8134.652916116908,5429.528533463724,10720.457647696045,Market,Forecast
2023-12-15,7426.70876719617,4651.756342098566,10011.383448714765,Market,Forecast
2023-12-16,7599.59738524991,4743.738039528716,10437.691748762754,Market,Forecast
2023-12-17,7542.492912744593,4840.077903243238,10331.427512343722,Market,Forecast
2023-12-18,7569.854675732663,5073.7314879351725,10433.586491344744,Market,Forecast
2023-12-19,7782.886779978678,4929.3609001226605,10565.80128382761,Market,Forecast
2023-12-20,7779.724148688527,5196.155319386529,10642.754278914192,Market,Forecast
2023-12-21,8142.098626707995,5640.272895205161,11006.298897038178,Market,Forecast
2023-12-22,7433.5056023016505,4602.414885550045,10096.422504597003,Market,Forecast
2023-12-23,7606.551536760148,4828.28814740482,10477.25408898053,Market,Forecast
2023-12-24,7549.393907629334,4873.920337949344,10365.803566073228,Market,Forecast
2023-12-25,7576.779800068404,4813.937623419812,10217.368657774017,Market,Forecast
2023-12-26,7790.00586191682,5002.817299943839,10494.618787809852,Market,Forecast
2023-12-27,7786.839407966983,5163.339700360583,10568.60697555643,Market,Forecast
2023-12-28,8149.544337300062,5546.290559304991,10956.71458255721,Market,Forecast
2023-12-29,7440.302437408198,4668.34733588668,10105.737204367168,Market,Forecast
